"DEPCODE","County","State","Facility","Provider Type","Update","Positive Residents","Positive Residents Transferred","Positive Staff"
3,"Bay","Florida","CREATIVE LIVING CENTERS, INC","ALF","7/29/2020","0","0","1"
3,"Bay","Florida","EMERALD SHORES HEALTH AND REHABILITATION","NH","7/29/2020","0","0","1"
3,"Bay","Florida","FLORIDA MENTOR","ICF","7/29/2020","0","0","1"
3,"Bay","Florida","FLORIDA MENTOR","ICF","7/29/2020","0","0","1"
3,"Bay","Florida","MATHISON RETIREMENT COMMUNITY INC","ALF","7/29/2020","0","0","1"
3,"Bay","Florida","PANAMA CITY DEVELOPMENTAL CENTER","ICF","7/29/2020","0","2","0"
3,"Bay","Florida","PRUITTHEALTH - PANAMA CITY","NH","7/29/2020","0","0","5"
3,"Bay","Florida","ST ANDREWS BAY SKILLED NURSING AND REHABILITATION CENTER","NH","7/29/2020","44","3","17"
3,"Bay","Florida","SUMMER'S LANDING LLC","ALF","7/29/2020","0","2","0"
3,"Bay","Florida","SUPERIOR RESIDENCES OF PANAMA CITY BEACH","ALF","7/29/2020","1","1","1"
4,"Bradford","Florida","RIVERWOOD HEALTH & REHABILITATION CENTER","NH","7/29/2020","0","1","0"
4,"Bradford","Florida","WINDSOR HEALTH AND REHABILITATION CENTER","NH","7/29/2020","0","2","0"
5,"Brevard","Florida","ATLANTIC SHORES NURSING AND REHAB CENTER","NH","7/29/2020","0","1","2"
5,"Brevard","Florida","AUTUMN HOUSE","ALF","7/29/2020","0","0","1"
5,"Brevard","Florida","AVANTE AT MELBOURNE INC","NH","7/29/2020","22","1","1"
5,"Brevard","Florida","BETHESDA ON TURKEY CREEK","ALF","7/29/2020","0","0","1"
5,"Brevard","Florida","BROOKDALE MELBOURNE","ALF","7/29/2020","0","7","2"
5,"Brevard","Florida","BROOKDALE WEST MELBOURNE","ALF","7/29/2020","1","0","0"
5,"Brevard","Florida","BROOKSHIRE (THE)","ALF","7/29/2020","0","15","0"
5,"Brevard","Florida","CARRIAGE HOUSE ALF","ALF","7/29/2020","3","2","4"
5,"Brevard","Florida","CHATEAU MADELEINE","ALF","7/29/2020","0","1","0"
5,"Brevard","Florida","CONSULATE HEALTH CARE OF MELBOURNE","NH","7/29/2020","24","4","23"
5,"Brevard","Florida","COURTENAY SPRINGS VILLAGE","NH","7/29/2020","18","3","7"
5,"Brevard","Florida","CRESCENT WOOD","ALF","7/29/2020","2","0","4"
5,"Brevard","Florida","GLENBROOKE AT PALM BAY","ALF","7/29/2020","0","0","2"
5,"Brevard","Florida","GREENWOOD PLACE","ALF","7/29/2020","0","4","2"
5,"Brevard","Florida","HUNTINGTON PLACE","NH","7/29/2020","0","0","2"
5,"Brevard","Florida","INDIAN RIVER CENTER","NH","7/29/2020","0","0","1"
5,"Brevard","Florida","ISLAND HEALTH AND REHABILITATION CENTER","NH","7/29/2020","0","0","2"
5,"Brevard","Florida","J & K ASSISTED LIVING, INC","ALF","7/29/2020","1","0","0"
5,"Brevard","Florida","LIFE CARE CENTER OF MELBOURNE","NH","7/29/2020","2","0","4"
5,"Brevard","Florida","MARKET STREET VIERA","ALF","7/29/2020","0","2","1"
5,"Brevard","Florida","MELBOURNE TERRACE REHABILITATION CENTER","NH","7/29/2020","8","2","9"
5,"Brevard","Florida","PALM BAY FL OPCO LLC","NH","7/29/2020","5","0","7"
5,"Brevard","Florida","PALMS REHABILITATION AND HEALTHCARE CENTER, THE","NH","7/29/2020","18","8","5"
5,"Brevard","Florida","ROCKLEDGE HEALTH AND REHABILITATION CENTER","NH","7/29/2020","26","26","29"
5,"Brevard","Florida","ROYAL OAKS NURSING AND REHAB CENTER","NH","7/29/2020","0","1","1"
5,"Brevard","Florida","SEASIDE VILLA ADULT LIVING FACILITY LLC","ALF","7/29/2020","0","1","1"
5,"Brevard","Florida","SOLARIS HEALTHCARE MERRITT ISLAND","NH","7/29/2020","0","4","1"
5,"Brevard","Florida","SONATA VIERA","ALF","7/29/2020","0","0","4"
5,"Brevard","Florida","TITUSVILLE REHABILITATION AND NURSING CENTER","NH","7/29/2020","0","11","12"
5,"Brevard","Florida","TITUSVILLE TOWERS ALF","ALF","7/29/2020","0","1","0"
5,"Brevard","Florida","VICTORIA LANDING ALF","ALF","7/29/2020","0","0","1"
5,"Brevard","Florida","VIERA DEL MAR HEALTH AND REHABILITATION CENTER","NH","7/29/2020","17","0","1"
5,"Brevard","Florida","VIERA HEALTH AND REHABILITATION CENTER","NH","7/29/2020","9","9","17"
5,"Brevard","Florida","WASHINGTON SQUARE","ICF","7/29/2020","0","0","1"
5,"Brevard","Florida","WEST MELBOURNE HEALTH & REHABILITATION CENTER","NH","7/29/2020","0","1","4"
5,"Brevard","Florida","ZON BEACHSIDE LLC","ALF","7/29/2020","0","1","3"
6,"Broward","Florida","ALEXANDER ""SANDY"" NININGER STATE VETERANS NURSING HOME","NH","7/29/2020","0","37","3"
6,"Broward","Florida","ALLEGRO","ALF","7/28/2020","0","0","2"
6,"Broward","Florida","ANN STORCK CENTER, INC.","ICF","7/29/2020","4","0","7"
6,"Broward","Florida","ANN STORCK CENTER, INC.","ICF","7/29/2020","0","0","5"
6,"Broward","Florida","ANNIE'S RETIREMENT HOME INC","ALF","7/29/2020","6","0","1"
6,"Broward","Florida","ARTIS SENIOR LIVING OF DAVIE LLC","ALF","7/29/2020","22","2","9"
6,"Broward","Florida","ATLANTIS SENIOR LIVING AND MEMORY CARE OF OAKLAND PARK","ALF","7/29/2020","0","0","3"
6,"Broward","Florida","ATRIA TAMARAC","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","ATRIA WILLOW WOOD","ALF","7/29/2020","0","11","3"
6,"Broward","Florida","AVALON PARK RETIREMENT RESIDENCE, INC.","ALF","7/29/2020","0","1","1"
6,"Broward","Florida","BARC HOUSING INC.","ICF","7/29/2020","0","0","7"
6,"Broward","Florida","BELMONT VILLAGE FT LAUDERDALE","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","BROOKDALE DEER CREEK","ALF","7/29/2020","0","1","5"
6,"Broward","Florida","BROWARD HOUSE, INC.","ALF","7/29/2020","0","0","3"
6,"Broward","Florida","BROWARD NURSING & REHABILITATION CENTER","NH","7/29/2020","0","12","21"
6,"Broward","Florida","BUCKINGHAM PLACE, LLC","ALF","7/29/2020","0","3","1"
6,"Broward","Florida","CHILDREN'S COMPREHENSIVE CARE CENTER, INC.","NH","7/29/2020","0","0","2"
6,"Broward","Florida","COURT AT PALM AIRE, THE","NH","7/29/2020","1","0","0"
6,"Broward","Florida","COVENANT LIVING OF FLORIDA","ALF","7/29/2020","0","0","4"
6,"Broward","Florida","COVENANT VILLAGE CARE CENTER","NH","7/29/2020","0","0","4"
6,"Broward","Florida","DEERFIELD BEACH HEALTH AND REHABILITATION CENTER","NH","7/29/2020","44","7","5"
6,"Broward","Florida","EMERALD PARK OF HOLLYWOOD","ALF","7/29/2020","0","0","3"
6,"Broward","Florida","EXQUISITE SENIOR CARE, INC.","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","FIVE STAR PREMIER RESIDENCES OF HOLLYWOOD","ALF","7/29/2020","0","0","8"
6,"Broward","Florida","FIVE STAR PREMIER RESIDENCES OF PLANTATION","ALF","7/29/2020","1","1","5"
6,"Broward","Florida","FIVE STAR PREMIER RESIDENCES OF POMPANO BEACH","ALF","7/29/2020","1","0","0"
6,"Broward","Florida","FLAMINGO ALF","ALF","7/29/2020","0","1","0"
6,"Broward","Florida","FORUM AT DEER CREEK","NH","7/29/2020","2","0","2"
6,"Broward","Florida","FT LAUDERDALE HEALTH AND REHABILITATION CENTER","NH","7/29/2020","8","4","12"
6,"Broward","Florida","GLADES WEST REHABILITATION AND NURSING CENTER","NH","7/29/2020","0","8","2"
6,"Broward","Florida","GOD'S VIP SENIOR HAVEN LLC","ALF","7/28/2020","2","2","2"
6,"Broward","Florida","GOLDEN SWAN ASSISTED LIVING, INC.","ALF","7/29/2020","4","3","2"
6,"Broward","Florida","GOLFCREST HEALTHCARE CENTER","NH","7/29/2020","9","0","10"
6,"Broward","Florida","GRAND COURT ALF LLC","ALF","7/29/2020","7","1","5"
6,"Broward","Florida","GRAND VILLA OF DEERFIELD BEACH","ALF","7/29/2020","0","2","0"
6,"Broward","Florida","HAMPTON COURT ASSISTED LIVING","ALF","7/28/2020","0","0","1"
6,"Broward","Florida","HARBOR BEACH NURSING AND REHABILITATION CENTER","NH","7/27/2020","0","0","2"
6,"Broward","Florida","HARBORCHASE OF TAMARAC","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","HILLCREST HEALTH CARE AND REHABILITATION CENTER","NH","7/29/2020","62","15","18"
6,"Broward","Florida","JOHN KNOX VILLAGE OF FLORIDA, INC.","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","JOHN KNOX VILLAGE OF POMPANO BEACH","NH","7/29/2020","0","0","8"
6,"Broward","Florida","LENOX ON THE LAKE (THE)","ALF","7/29/2020","0","0","5"
6,"Broward","Florida","LIFE CARE CENTER OF INVERRARY","NH","7/29/2020","0","9","14"
6,"Broward","Florida","LIFESTYLE LIVING #1","ALF","7/28/2020","0","1","0"
6,"Broward","Florida","LIFESTYLE LIVING #2","ALF","7/28/2020","0","0","2"
6,"Broward","Florida","LINCOLN MANOR","ALF","7/29/2020","0","0","2"
6,"Broward","Florida","LIVEWELL AT CORAL PLAZA","ALF","7/29/2020","5","0","4"
6,"Broward","Florida","MAJESTIC MEMORY CARE CENTER","ALF","7/29/2020","5","0","8"
6,"Broward","Florida","MANOR OAKS NURSING & REHABILITATION CENTER","NH","7/29/2020","0","1","1"
6,"Broward","Florida","MANOR PINES CONVALESCENT CENTER","NH","7/29/2020","0","0","2"
6,"Broward","Florida","MARGATE HEALTH AND REHABILITATION CENTER","NH","7/29/2020","0","11","1"
6,"Broward","Florida","MARGATE MANOR, INC.","ALF","7/29/2020","0","0","4"
6,"Broward","Florida","MEMORIAL MANOR","NH","7/29/2020","0","2","11"
6,"Broward","Florida","MIDTOWN MANOR","ALF","7/29/2020","0","4","5"
6,"Broward","Florida","NORTH LAKE RETIREMENT HOME INC","ALF","7/29/2020","10","0","6"
6,"Broward","Florida","NSPIRE HEALTHCARE LAUDERHILL","NH","7/29/2020","84","15","5"
6,"Broward","Florida","NSPIRE HEALTHCARE PLANTATION","NH","7/29/2020","33","9","10"
6,"Broward","Florida","NSPIRE HEALTHCARE TAMARAC","NH","7/29/2020","0","0","2"
6,"Broward","Florida","OAKMONTE VILLAGE OF DAVIE","ALF","7/29/2020","0","3","7"
6,"Broward","Florida","PACIFICA SENIOR LIVING FOREST TRACE","ALF","7/29/2020","1","2","1"
6,"Broward","Florida","PACIFICA SENIOR LIVING SUNRISE","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","PALMS CARE CENTER","NH","7/29/2020","8","11","3"
6,"Broward","Florida","PARADISE VILLA RETIREMENT AT SHERIDAN #V","ALF","7/29/2020","0","3","2"
6,"Broward","Florida","PARADISE VILLA RETIREMENT VI OF COCONUT CREEK","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","PARK SUMMIT AT CORAL SPRINGS","NH","7/29/2020","8","5","7"
6,"Broward","Florida","PARK SUMMIT AT CORAL SPRINGS","ALF","7/29/2020","1","1","3"
6,"Broward","Florida","PENINSULA (THE)","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","PHOENIX SENIOR LIVING II, INC.","ALF","7/29/2020","0","0","2"
6,"Broward","Florida","PHOENIX SENIOR LIVING III, INC.","ALF","7/29/2020","0","0","2"
6,"Broward","Florida","PLANTATION NURSING & REHABILITATION CENTER","NH","7/29/2020","0","1","5"
6,"Broward","Florida","PLANTATION SENIOR LIVING INC","ALF","7/29/2020","0","0","1"
6,"Broward","Florida","POMPANO HEALTH AND REHABILITATION CENTER","NH","7/26/2020","9","0","30"
6,"Broward","Florida","PRESIDENTIAL PLACE","ALF","7/29/2020","0","12","5"
6,"Broward","Florida","RANMAR GARDENS II INC","ALF","7/29/2020","3","1","1"
6,"Broward","Florida","RANMAR GARDENS, INC.","ALF","7/29/2020","0","0","2"
6,"Broward","Florida","REGENTS PARK OF SUNRISE","NH","7/29/2020","0","5","5"
6,"Broward","Florida","ROYAL PALM SENIOR RESIDENCE","ALF","7/29/2020","0","3","0"
6,"Broward","Florida","SAEJCA'S CASTLE LLC","ALF","7/29/2020","0","5","0"
6,"Broward","Florida","SOLARIS HEALTHCARE COCONUT CREEK","NH","7/29/2020","0","9","5"
6,"Broward","Florida","SONATA COCONUT CREEK","ALF","7/28/2020","7","0","3"
6,"Broward","Florida","SPRINGTREE REHABILITATION & HEALTH CARE CENTER","NH","7/29/2020","1","0","11"
6,"Broward","Florida","ST JOSEPH RESIDENCE, INC.","ALF","7/29/2020","0","1","1"
6,"Broward","Florida","ST. JOHN'S NURSING CENTER","NH","7/29/2020","2","2","7"
6,"Broward","Florida","SUN COAST RESIDENTIAL CARE, INC.","ALF","7/28/2020","0","0","1"
6,"Broward","Florida","SUNHAVEN VILLA INC.","ALF","7/29/2020","0","1","2"
6,"Broward","Florida","SUNRISE HEALTH AND REHABILITATION CENTER","NH","7/29/2020","25","0","15"
6,"Broward","Florida","TAMARAC REHABILITATION AND HEALTH CENTER, INC.","NH","7/29/2020","37","15","16"
6,"Broward","Florida","THE BRIDGE AT INVERRARY","ALF","7/29/2020","0","0","2"
6,"Broward","Florida","THE COLONY CLUB ALF","ALF","7/29/2020","1","3","1"
6,"Broward","Florida","THE COURT AT PALM AIRE","ALF","7/29/2020","1","2","3"
6,"Broward","Florida","THE FORUM AT DEER CREEK","ALF","7/29/2020","0","1","1"
6,"Broward","Florida","THE INN AT ASTON GARDENS","ALF","7/29/2020","1","4","4"
6,"Broward","Florida","THE MERIDIAN AT WATERWAYS","ALF","7/29/2020","0","0","2"
6,"Broward","Florida","THE PRESERVE AT PALM AIRE","ALF","7/29/2020","1","1","4"
6,"Broward","Florida","THE SHERIDAN AT COOPER CITY","ALF","7/28/2020","8","10","8"
6,"Broward","Florida","TREEMONT ON THE PARK","ALF","7/29/2020","0","0","3"
6,"Broward","Florida","VICTORIA GARDENS HOME ALF","ALF","7/29/2020","2","2","0"
6,"Broward","Florida","VIP CARE PAVILION, LLC","ALF","7/28/2020","0","0","4"
6,"Broward","Florida","WATERSIDE LANDING","ALF","7/29/2020","0","0","3"
6,"Broward","Florida","WEST BROWARD REHABILITATION AND HEALTHCARE","NH","7/29/2020","23","9","39"
6,"Broward","Florida","WESTCHESTER OF SUNRISE","ALF","7/27/2020","0","0","1"
6,"Broward","Florida","WILLIAMSBURG LANDING","ALF","7/29/2020","0","2","2"
6,"Broward","Florida","WILLOW BAY SENIOR RESORT","ALF","7/28/2020","0","0","2"
6,"Broward","Florida","WILTON MANORS HEALTH & REHABILITATION CENTER","NH","7/29/2020","2","0","15"
6,"Broward","Florida","WOODHOUSE, INC","ICF","7/29/2020","0","0","1"
6,"Broward","Florida","YOURLIFE OF COCONUT CREEK","ALF","7/28/2020","6","0","3"
7,"Calhoun","Florida","BLOUNTSTOWN HEALTH AND REHABILITATION CENTER","NH","7/29/2020","0","12","2"
7,"Calhoun","Florida","RIVER VALLEY REHABILITATION CENTER","NH","7/29/2020","0","1","0"
7,"Calhoun","Florida","RIVERTOWN ASSISTED LIVING LLC","ALF","7/29/2020","0","0","7"
8,"Charlotte","Florida","CHELSEA PLACE RETIREMENT LIVING, LLC","ALF","7/29/2020","0","0","1"
8,"Charlotte","Florida","CONSULATE HEALTH CARE OF PORT CHARLOTTE","NH","7/29/2020","0","2","1"
8,"Charlotte","Florida","DOUGLAS JACOBSON STATE VETERANS NURSING HOME","NH","7/29/2020","0","0","2"
8,"Charlotte","Florida","ENGLEWOOD HEALTHCARE AND REHABILITATION CENTER","NH","7/29/2020","1","1","0"
8,"Charlotte","Florida","HARBOUR HEALTH ASSISTED LIVING","ALF","7/29/2020","0","16","3"
8,"Charlotte","Florida","HARBOUR HEALTH CENTER","NH","7/29/2020","2","7","2"
8,"Charlotte","Florida","LEXINGTON MANOR ASSISTED LIVING","ALF","7/29/2020","2","0","3"
8,"Charlotte","Florida","LIFE CARE CENTER OF PUNTA GORDA","NH","7/29/2020","7","4","4"
8,"Charlotte","Florida","PARKSIDE ASSISTED LIVING AND MEMORY COTTAGE LLC","ALF","7/29/2020","0","1","0"
8,"Charlotte","Florida","PORT CHARLOTTE REHABILITATION CENTER","NH","7/29/2020","35","0","1"
8,"Charlotte","Florida","ROYAL PALM RETIREMENT CENTRE","ALF","7/29/2020","0","0","1"
8,"Charlotte","Florida","SIGNATURE HEALTHCARE OF PORT CHARLOTTE","NH","7/29/2020","15","10","3"
8,"Charlotte","Florida","SOLARIS HEALTHCARE CHARLOTTE HARBOR","NH","7/29/2020","18","3","1"
8,"Charlotte","Florida","VICK STREET MANOR","ALF","7/29/2020","4","2","8"
8,"Charlotte","Florida","VILLAGE PLACE HEALTH AND REHABILITATION CENTER","NH","7/29/2020","0","2","1"
8,"Charlotte","Florida","VILLAGE PLACE RETIREMENT","ALF","7/29/2020","0","1","1"
9,"Citrus","Florida","AVANTE AT INVERNESS INC","NH","7/29/2020","36","5","14"
9,"Citrus","Florida","BRENTWOOD RETIREMENT COMMUNITY","ALF","7/29/2020","0","0","1"
9,"Citrus","Florida","BROOKDALE CITRUS","ALF","7/29/2020","0","2","3"
9,"Citrus","Florida","CROWN COURT","ALF","7/29/2020","0","0","1"
9,"Citrus","Florida","CRYSTAL RIVER HEALTH AND REHABILITATION CENTER","NH","7/29/2020","0","1","1"
9,"Citrus","Florida","CYPRESS COVE CARE CENTER","NH","7/29/2020","0","0","1"
9,"Citrus","Florida","DIAMOND RIDGE HEALTH AND REHABILITATION CENTER","NH","7/29/2020","0","0","1"
9,"Citrus","Florida","FLORIDA MENTOR","ICF","7/29/2020","0","0","4"
9,"Citrus","Florida","GROVE HEALTH AND REHABILITATION CENTER, THE","NH","7/29/2020","0","0","1"
9,"Citrus","Florida","HEALTH CENTER AT BRENTWOOD","NH","7/29/2020","3","2","7"
9,"Citrus","Florida","LIFE CARE CENTER OF CITRUS COUNTY","NH","7/29/2020","0","1","2"
9,"Citrus","Florida","ROYAL DALTON HOUSE THE","ALF","7/29/2020","0","0","1"
9,"Citrus","Florida","SUGARMILL MANOR","ALF","7/29/2020","0","6","3"
9,"Citrus","Florida","SUNFLOWER SPRINGS LLC","ALF","7/29/2020","0","1","0"
10,"Clay","Florida","ALLEGRO","ALF","7/29/2020","0","0","1"
10,"Clay","Florida","BROOKDALE ORANGE PARK","ALF","7/29/2020","0","9","9"
10,"Clay","Florida","CANTERFIELD OF CLAY COUNTY","ALF","7/29/2020","0","0","1"
10,"Clay","Florida","CONSULATE HEALTH CARE OF ORANGE PARK","NH","7/29/2020","1","6","15"
10,"Clay","Florida","GOVERNORS CREEK HEALTH AND REHABILITATION","NH","7/29/2020","0","5","0"
10,"Clay","Florida","HEARTLAND HEALTH CARE CENTER - ORANGE PARK","NH","7/29/2020","0","0","3"
10,"Clay","Florida","ISLE HEALTH & REHABILITATION CENTER","NH","7/29/2020","0","1","5"
10,"Clay","Florida","LIFE CARE CENTER AT WELLS CROSSING","NH","7/29/2020","2","17","14"
10,"Clay","Florida","LIFE CARE CENTER OF ORANGE PARK","NH","7/28/2020","10","2","5"
10,"Clay","Florida","OAK VIEW REHABILITATION CENTER","NH","7/29/2020","0","4","4"
10,"Clay","Florida","PINE CREST MANOR","ALF","7/25/2020","1","1","1"
10,"Clay","Florida","PruittHealth - Fleming Island","NH","7/29/2020","5","0","10"
10,"Clay","Florida","SIGNATURE HEALTHCARE OF ORANGE PARK","NH","7/29/2020","21","7","15"
10,"Clay","Florida","SPRING GARDENS OF FLEMING ISLAND LLC","ALF","7/29/2020","2","0","1"
10,"Clay","Florida","WRIGHT MANOR LLC","ALF","7/29/2020","0","0","2"
11,"Collier","Florida","ALL SEASONS IN NAPLES LLC","ALF","7/29/2020","1","4","10"
11,"Collier","Florida","ARBOR GLEN AT ARBOR TRACE","ALF","7/29/2020","0","0","4"
11,"Collier","Florida","ARDEN COURTS OF LELY PALMS","ALF","7/29/2020","4","0","2"
11,"Collier","Florida","BAYSHORE MEMORY CARE","ALF","7/28/2020","1","0","7"
11,"Collier","Florida","BEACH HOUSE NAPLES ASSISTED LIVING & MEMORY CARE","ALF","7/29/2020","0","1","4"
11,"Collier","Florida","BENTLEY CARE CENTER","NH","7/29/2020","3","14","1"
11,"Collier","Florida","BENTLEY VILLAGE","ALF","7/29/2020","0","1","7"
11,"Collier","Florida","CARLISLE NAPLES","ALF","7/29/2020","0","1","2"
11,"Collier","Florida","CHATEAU AT MOORINGS PARK, THE","NH","7/29/2020","0","1","6"
11,"Collier","Florida","GARDENS AT TERRACINA HEALTH & REHABILITATION","NH","7/29/2020","0","0","4"
11,"Collier","Florida","HARBORCHASE OF NAPLES","ALF","7/29/2020","0","0","1"
11,"Collier","Florida","HARBORCHASE OF NAPLES","NH","7/29/2020","0","2","1"
11,"Collier","Florida","HERITAGE HEALTHCARE AND REHABILITATION CENTER","NH","7/29/2020","0","0","1"
11,"Collier","Florida","KEYSTONE PLACE AT NAPLES PRESERVE","ALF","7/29/2020","0","0","1"
11,"Collier","Florida","LAKESIDE PAVILION","NH","7/29/2020","0","5","5"
11,"Collier","Florida","MANORCARE NURSING AND REHABILITATION CENTER","NH","7/29/2020","0","0","1"
11,"Collier","Florida","NAPLES GREEN VILLAGE","ALF","7/29/2020","0","11","0"
11,"Collier","Florida","ORCHID TERRACE","ALF","7/29/2020","0","0","3"
11,"Collier","Florida","PREMIER PLACE AT THE GLENVIEW","NH","7/29/2020","0","0","11"
11,"Collier","Florida","SOLARIS HEALTHCARE IMPERIAL","NH","7/29/2020","0","11","10"
11,"Collier","Florida","SOLARIS SENIOR LIVING NORTH NAPLES","NH","7/29/2020","0","3","0"
11,"Collier","Florida","SOLARIS SENIOR LIVING NORTH NAPLES","ALF","7/29/2020","0","2","0"
11,"Collier","Florida","TERRACINA GRAND","ALF","7/29/2020","1","0","5"
11,"Collier","Florida","THE ARLINGTON OF NAPLES, INC","ALF","7/29/2020","13","2","8"
11,"Collier","Florida","THE ARLINGTON OF NAPLES, INC.","NH","7/29/2020","0","0","1"
11,"Collier","Florida","THE COLLIER AT NAPLES","ALF","7/29/2020","0","1","4"
11,"Collier","Florida","THE INN AT ASTON GARDENS AT PELICAN MARSH","ALF","7/29/2020","2","4","7"
11,"Collier","Florida","THE OPALS AT NAPLES","ALF","7/29/2020","3","0","4"
11,"Collier","Florida","VILLA AT TERRACINA GRAND","ALF","7/29/2020","0","0","5"
12,"Columbia","Florida","AVALON HEALTHCARE CENTER","NH","7/29/2020","2","7","23"
12,"Columbia","Florida","BAYA POINTE NURSING AND REHABILITATION CENTER","NH","7/29/2020","0","0","4"
12,"Columbia","Florida","CANOPY AT HARPER LAKE (THE)","ALF","7/29/2020","0","0","3"
12,"Columbia","Florida","PLANTATION ON SUMMERS LLC (THE)","ALF","7/29/2020","0","0","1"
12,"Columbia","Florida","Rehabilitation Center of Lake City, The","NH","7/29/2020","0","0","2"
12,"Columbia","Florida","ROBERT H JENKINS JR VETERANS DOMICILIARY HOME OF FLORIDA","ALF","7/29/2020","0","1","1"
12,"Columbia","Florida","SOLARIS HEALTHCARE LAKE CITY","NH","7/29/2020","7","2","2"
13,"Dade","Florida","A1A CARE CENTER, INC","ALF","7/29/2020","0","0","1"
13,"Dade","Florida","ACHOY ASSISTED LIVING INC","ALF","7/28/2020","2","0","4"
13,"Dade","Florida","ADAM F/F INC","ALF","7/29/2020","2","2","1"
13,"Dade","Florida","ADULT CARE OF MIAMI, INC","ALF","7/29/2020","0","0","1"
13,"Dade","Florida","ADULT LEISURE LIVING INC","ALF","7/29/2020","1","0","0"
13,"Dade","Florida","AGING WORLD ALF, LLC","ALF","7/29/2020","0","2","0"
13,"Dade","Florida","ALF KAYLA'S PLACE INC","ALF","7/29/2020","0","0","2"
13,"Dade","Florida","ANGELES RESIDENTIAL, INC","ALF","7/29/2020","4","4","1"
13,"Dade","Florida","ANGELS IN PARADISE, INC.","ALF","7/29/2020","0","0","1"
13,"Dade","Florida","APOSTOLADO HOME #3, INC","ALF","7/29/2020","1","0","0"
13,"Dade","Florida","ARCH PLAZA NURSING & REHABILITATION CENTER","NH","7/29/2020","0","0","2"
13,"Dade","Florida","ASSISTED LIVING OF WESTCHESTER, LLC","ALF","7/28/2020","0","1","0"
13,"Dade","Florida","ASSISTED LIVING RETIREMENT HOMES I","ALF","7/29/2020","0","5","0"
13,"Dade","Florida","AURORA 25 ALF CORP","ALF","7/29/2020","1","0","1"
13,"Dade","Florida","AVENTURA REHAB AND NURSING CENTER","NH","7/29/2020","0","1","3"
13,"Dade","Florida","BJ HOME CARE INC","ALF","7/29/2020","2","0","1"
13,"Dade","Florida","BLANCA AZUZENA HOME CARE INC","ALF","7/29/2020","0","0","4"
13,"Dade","Florida","BLANCO HOME HEALTH CARE CORPORATION","ALF","7/29/2020","0","0","1"
13,"Dade","Florida","BLESSING ALF LLC","ALF","7/28/2020","0","0","1"
13,"Dade","Florida","BLUE POINT HOME CARE INC","ALF","7/28/2020","0","1","0"
