"DEPCODE","County","State","Facility","Provider Type","Update","Positive Residents","Positive Residents Transferred","Positive Staff"
6,"Broward","Florida","PARADISE VILLA RETIREMENT VI OF COCONUT CREEK","ALF","9/24/2020",0,3,0
6,"Broward","Florida","PARK SUMMIT AT CORAL SPRINGS","NH","9/24/2020",0,6,0
6,"Broward","Florida","PARK SUMMIT AT CORAL SPRINGS","ALF","9/24/2020",0,1,0
6,"Broward","Florida","PENINSULA (THE)","ALF","9/24/2020",1,0,0
6,"Broward","Florida","PLANTATION NURSING & REHABILITATION CENTER","NH","9/24/2020",0,1,0
6,"Broward","Florida","PRESIDENTIAL PLACE","ALF","9/24/2020",0,13,1
6,"Broward","Florida","RANMAR GARDENS II INC","ALF","9/24/2020",0,1,0
6,"Broward","Florida","RANMAR GARDENS, INC.","ALF","9/24/2020",1,0,0
6,"Broward","Florida","ROYAL PALM SENIOR RESIDENCE","ALF","9/24/2020",0,4,0
6,"Broward","Florida","SAEJCA'S CASTLE LLC","ALF","9/24/2020",0,5,0
6,"Broward","Florida","SOLARIS HEALTHCARE COCONUT CREEK","NH","9/24/2020",1,10,1
6,"Broward","Florida","SPRINGTREE REHABILITATION & HEALTH CARE CENTER","NH","9/24/2020",0,0,1
6,"Broward","Florida","ST JOSEPH RESIDENCE, INC.","ALF","9/24/2020",0,1,0
6,"Broward","Florida","ST. JOHN'S NURSING CENTER","NH","9/24/2020",0,4,0
6,"Broward","Florida","SUNHAVEN VILLA INC.","ALF","9/24/2020",1,0,1
6,"Broward","Florida","SUNRISE HEALTH AND REHABILITATION CENTER","NH","9/24/2020",2,0,0
6,"Broward","Florida","TAMARAC REHABILITATION AND HEALTH CENTER, INC.","NH","9/24/2020",0,25,1
6,"Broward","Florida","THE COLONY CLUB ALF","ALF","9/24/2020",0,4,0
6,"Broward","Florida","THE COURT AT PALM AIRE","ALF","9/24/2020",0,2,0
6,"Broward","Florida","THE HORIZON CLUB","ALF","9/23/2020",0,0,2
6,"Broward","Florida","THE PRESERVE AT PALM AIRE","ALF","9/24/2020",0,1,0
6,"Broward","Florida","VICTORIA'S RETIREMENT HOME ALF","ALF","9/24/2020",0,1,0
6,"Broward","Florida","VIP CARE PAVILION, LLC","ALF","9/8/2020",0,4,0
6,"Broward","Florida","WATERSIDE LANDING","ALF","9/24/2020",0,0,3
6,"Broward","Florida","WEST BROWARD REHABILITATION AND HEALTHCARE","NH","9/24/2020",0,1,2
6,"Broward","Florida","WILLOW BAY SENIOR RESORT","ALF","9/8/2020",0,22,0
6,"Broward","Florida","WILTON MANORS HEALTH & REHABILITATION CENTER","NH","9/24/2020",0,1,0
6,"Broward","Florida","LIFE CARE CENTER OF INVERRARY","NH","9/24/2020",0,11,33
7,"Calhoun","Florida","BLOUNTSTOWN HEALTH AND REHABILITATION CENTER","NH","9/24/2020",0,12,0
7,"Calhoun","Florida","RIVER VALLEY REHABILITATION CENTER","NH","9/23/2020",0,1,2
8,"Charlotte","Florida","CONSULATE HEALTH CARE OF PORT CHARLOTTE","NH","9/24/2020",0,2,0
8,"Charlotte","Florida","COURTYARD ASSISTED LIVING (THE)","ALF","9/23/2020",0,3,1
8,"Charlotte","Florida","DOUGLAS JACOBSON STATE VETERANS NURSING HOME","NH","9/24/2020",0,15,7
8,"Charlotte","Florida","HARBOUR HEALTH ASSISTED LIVING","ALF","9/24/2020",0,17,0
8,"Charlotte","Florida","HARBOUR HEALTH CENTER","NH","9/24/2020",0,7,0
8,"Charlotte","Florida","HERITAGE OAKS ASSISTED LIVING AND MEMORY CARE","ALF","9/23/2020",0,2,0
8,"Charlotte","Florida","LEXINGTON MANOR ASSISTED LIVING","ALF","9/24/2020",0,0,3
8,"Charlotte","Florida","LIFE CARE CENTER OF PUNTA GORDA","NH","9/24/2020",0,3,0
8,"Charlotte","Florida","PARKSIDE ASSISTED LIVING AND MEMORY COTTAGE LLC","ALF","9/24/2020",0,1,1
8,"Charlotte","Florida","PORT CHARLOTTE REHABILITATION CENTER","NH","9/24/2020",26,1,1
8,"Charlotte","Florida","ROYAL PALM RETIREMENT CENTRE","ALF","9/22/2020",1,6,1
8,"Charlotte","Florida","SANDHILL GARDENS RETIREMENT CENTER","ALF","9/24/2020",0,2,0
8,"Charlotte","Florida","SIGNATURE HEALTHCARE OF PORT CHARLOTTE","NH","9/24/2020",18,0,2
8,"Charlotte","Florida","SOLARIS HEALTHCARE CHARLOTTE HARBOR","NH","9/24/2020",8,11,0
8,"Charlotte","Florida","VICK STREET MANOR","ALF","9/24/2020",0,6,9
8,"Charlotte","Florida","VILLAGE PLACE HEALTH AND REHABILITATION CENTER","NH","9/24/2020",0,6,10
8,"Charlotte","Florida","BROOKDALE PORT CHARLOTTE","ALF","9/24/2020",0,10,7
9,"Citrus","Florida","AVANTE AT INVERNESS INC","NH","9/24/2020",4,10,1
9,"Citrus","Florida","BRENTWOOD RETIREMENT COMMUNITY","ALF","9/24/2020",1,0,1
9,"Citrus","Florida","CITRUS HEALTH AND REHABILITATION CENTER","NH","9/24/2020",21,28,13
9,"Citrus","Florida","CRYSTAL RIVER HEALTH AND REHABILITATION CENTER","NH","9/24/2020",6,0,3
9,"Citrus","Florida","DIAMOND RIDGE HEALTH AND REHABILITATION CENTER","NH","9/24/2020",0,0,1
9,"Citrus","Florida","BROOKDALE CITRUS","ALF","9/24/2020",0,4,0
9,"Citrus","Florida","GROVE HEALTH AND REHABILITATION CENTER, THE","NH","9/24/2020",0,2,0
9,"Citrus","Florida","LIFE CARE CENTER OF CITRUS COUNTY","NH","9/23/2020",14,7,21
9,"Citrus","Florida","SUNFLOWER SPRINGS LLC","ALF","9/23/2020",0,1,0
9,"Citrus","Florida","FLORIDA MENTOR","ICF","9/24/2020",0,0,6
10,"Clay","Florida","ALLEGRO","ALF","9/24/2020",0,1,0
10,"Clay","Florida","BROOKDALE ORANGE PARK","ALF","9/23/2020",0,11,0
10,"Clay","Florida","CONSULATE HEALTH CARE OF ORANGE PARK","NH","9/24/2020",1,9,2
10,"Clay","Florida","HEARTLAND HEALTH CARE CENTER - ORANGE PARK","NH","9/24/2020",2,0,0
10,"Clay","Florida","ISLE HEALTH & REHABILITATION CENTER","NH","9/24/2020",0,1,10
10,"Clay","Florida","LIFE CARE CENTER AT WELLS CROSSING","NH","9/24/2020",0,29,28
10,"Clay","Florida","LIFE CARE CENTER OF ORANGE PARK","NH","9/24/2020",0,0,1
10,"Clay","Florida","OAK VIEW REHABILITATION CENTER","NH","9/24/2020",3,0,3
10,"Clay","Florida","PINE CREST MANOR","ALF","9/24/2020",8,4,0
10,"Clay","Florida","PruittHealth - Fleming Island","NH","9/24/2020",0,0,12
10,"Clay","Florida","ACACIA GROVE ASSISTED LIVING FACILITY LLC","ALF","9/24/2020",0,3,3
11,"Collier","Florida","ALL SEASONS IN NAPLES LLC","ALF","9/24/2020",0,4,0
11,"Collier","Florida","BARRINGTON TERRACE OF NAPLES","ALF","9/24/2020",2,3,4
11,"Collier","Florida","BENTLEY VILLAGE","ALF","9/24/2020",0,5,4
11,"Collier","Florida","CARLISLE NAPLES","ALF","9/24/2020",0,1,0
11,"Collier","Florida","GARDENS AT TERRACINA HEALTH & REHABILITATION","NH","9/23/2020",0,0,5
11,"Collier","Florida","HARBORCHASE OF NAPLES","ALF","9/24/2020",0,0,1
11,"Collier","Florida","LAKESIDE PAVILION","NH","9/24/2020",0,5,0
11,"Collier","Florida","MANORCARE AT LELY PALMS","NH","9/24/2020",0,0,1
11,"Collier","Florida","TERRACINA GRAND","ALF","9/23/2020",0,2,6
11,"Collier","Florida","THE INN AT ASTON GARDENS AT PELICAN MARSH","ALF","9/24/2020",0,0,1
11,"Collier","Florida","THE OPALS AT NAPLES","ALF","9/24/2020",0,3,3
11,"Collier","Florida","VILLA AT TERRACINA GRAND","ALF","9/23/2020",0,0,11
11,"Collier","Florida","BENTLEY CARE CENTER","NH","9/24/2020",0,11,0
12,"Columbia","Florida","AVALON HEALTHCARE CENTER","NH","9/24/2020",0,18,0
12,"Columbia","Florida","Rehabilitation Center of Lake City, The","NH","9/24/2020",0,2,0
12,"Columbia","Florida","ROBERT H JENKINS JR VETERANS DOMICILIARY HOME OF FLORIDA","ALF","9/24/2020",0,2,0
12,"Columbia","Florida","WILLOW CREEK","ALF","9/24/2020",1,0,5
12,"Columbia","Florida","WILLOWBROOK","ALF","9/24/2020",0,0,1
12,"Columbia","Florida","SOLARIS HEALTHCARE LAKE CITY","NH","9/24/2020",0,0,2
13,"Dade","Florida","ALF FAMILY CARE CORP","ALF","9/23/2020",0,2,0
13,"Dade","Florida","ARCH PLAZA NURSING & REHABILITATION CENTER","NH","9/24/2020",0,3,28
13,"Dade","Florida","AVENTURA REHAB AND NURSING CENTER","NH","9/24/2020",8,0,1
13,"Dade","Florida","A SENIOR LIVING DREAM LLC","ALF","9/24/2020",0,0,1
13,"Dade","Florida","BLUE POINT HOME CARE INC","ALF","9/24/2020",0,1,0
13,"Dade","Florida","CAMINO DE ESPERANZA INC","ALF","8/18/2020",2,1,0
13,"Dade","Florida","CENTRAL PALACE RESIDENTIAL","ALF","9/8/2020",0,8,0
13,"Dade","Florida","BAY OAKS HISTORIC RETIREMENT RESIDENCE INC","ALF","9/24/2020",0,1,0
13,"Dade","Florida","CORAL GABLES NURSING AND REHABILITATION CENTER","NH","9/24/2020",1,0,0
13,"Dade","Florida","CORAL REEF NURSING & REHABILITATION CENTER","NH","9/24/2020",11,0,2
13,"Dade","Florida","CROSS GARDENS CARE CENTER","NH","9/24/2020",10,0,0
13,"Dade","Florida","CLARIDGE HOUSE NURSING & REHABILITATION CENTER","NH","9/24/2020",1,0,1
13,"Dade","Florida","EAST RIDGE RETIREMENT VILLAGE INC","NH","9/24/2020",0,2,0
13,"Dade","Florida","EAST RIDGE RETIREMENT VILLAGE, INC","ALF","9/24/2020",0,6,0
13,"Dade","Florida","FLORIDEAN NURSING AND REHABILITATION CENTER, THE","NH","9/24/2020",0,9,0
13,"Dade","Florida","FOUNTAIN MANOR HEALTH & REHABILITATION CENTER","NH","9/24/2020",0,3,1
13,"Dade","Florida","FRANCO NURSING & REHABILITATION CENTER","NH","9/24/2020",0,1,1
13,"Dade","Florida","FREIRE & SOTOMAYOR ALF, INC","ALF","8/3/2020",2,1,2
13,"Dade","Florida","GARDEN WALK ASSISTED LIVING CORP","ALF","8/27/2020",0,3,0
13,"Dade","Florida","GOLDEN GLADES NURSING AND REHABILITATION CENTER","NH","9/24/2020",0,8,3
13,"Dade","Florida","GOLDEN MEMORIES LLC","ALF","9/24/2020",0,0,1
13,"Dade","Florida","GRACE CARE FAMILY HOME, CORP","ALF","9/24/2020",1,0,0
13,"Dade","Florida","GREEN STREET ALF, CORP","ALF","9/24/2020",0,2,0
13,"Dade","Florida","HAMPTON COURT NURSING AND REHABILITATION CENTER","NH","9/24/2020",2,2,0
13,"Dade","Florida","D&N HOME CARE SERVICES, INC","ALF","9/9/2020",2,2,1
13,"Dade","Florida","HAZEL CYPEN TOWER","ALF","9/24/2020",0,9,6
13,"Dade","Florida","HIALEAH NURSING AND REHABILITATION CENTER","NH","9/24/2020",0,0,3
13,"Dade","Florida","HIALEAH SHORES NURSING AND REHAB CENTER","NH","9/24/2020",0,8,4
13,"Dade","Florida","JACKSON PLAZA NURSING AND REHABILITATION CENTER","NH","9/24/2020",1,21,2
13,"Dade","Florida","JANUA COELI INC","ALF","9/24/2020",1,0,0
13,"Dade","Florida","KENDALL LAKES HEALTH AND REHABILITATION CENTER","NH","9/24/2020",0,2,1
13,"Dade","Florida","KRYSTAL BAY NURSING AND REHABILITATION","NH","9/24/2020",0,0,16
13,"Dade","Florida","LA CASITA NUESTRA HOME II","ALF","9/24/2020",0,0,1
13,"Dade","Florida","LAKEVIEW SENIOR CARE INC","ALF","7/23/2020",4,0,0
13,"Dade","Florida","LAS MERCEDES BOARDING HOME","ALF","9/24/2020",0,4,0
13,"Dade","Florida","MACTOWN, INC","ICF","9/24/2020",0,2,0
13,"Dade","Florida","MARIA ADULT HOME CARE II, INC","ALF","7/28/2020",0,4,0
13,"Dade","Florida","MARIA'S PALACE CORP","ALF","9/24/2020",0,6,2
13,"Dade","Florida","MAUD'S PLACE","ALF","9/24/2020",0,1,0
13,"Dade","Florida","MEADOW WOOD HOMES LLC","ALF","9/23/2020",0,1,1
13,"Dade","Florida","MI CASA DORADA ASSISTED LIVING FACILITY CORP","ALF","9/24/2020",0,2,0
13,"Dade","Florida","MI CASITA ALF","ALF","9/24/2020",0,0,1
13,"Dade","Florida","MIAMI CARE CENTER INC","NH","9/24/2020",20,74,27
13,"Dade","Florida","MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES, INC.","ICF","9/24/2020",0,1,0
13,"Dade","Florida","NSPIRE HEALTHCARE KENDALL","NH","9/24/2020",0,58,1
13,"Dade","Florida","NSPIRE HEALTHCARE KENDALL","ALF","9/24/2020",0,2,1
13,"Dade","Florida","NSPIRE HEALTHCARE MIAMI LAKES","NH","9/24/2020",39,0,0
13,"Dade","Florida","OASIS HOME FOR THE ELDERLY","ALF","9/24/2020",0,3,2
13,"Dade","Florida","PALACE AT KENDALL","ALF","9/24/2020",0,0,1
13,"Dade","Florida","PALACE AT KENDALL NURSING AND REHABILITATION CENTER","NH","9/24/2020",0,0,3
13,"Dade","Florida","PALM BREEZE A.L.F.","ALF","9/24/2020",0,0,1
13,"Dade","Florida","PALMETTO CARE CENTER","NH","9/24/2020",0,13,0
13,"Dade","Florida","PALMETTO SUBACUTE CARE CENTER","NH","9/24/2020",4,0,5
13,"Dade","Florida","PAVILION GARDENS","ALF","9/24/2020",0,1,0
13,"Dade","Florida","PINECREST REHABILITATION CENTER","NH","9/24/2020",0,1,3
13,"Dade","Florida","PINES NURSING HOME","NH","9/24/2020",0,0,1
13,"Dade","Florida","PLAZA AT PARKSQUARE","ALF","9/23/2020",0,3,0
13,"Dade","Florida","PONCE PLAZA NURSING & REHABILITATION CENTER","NH","9/23/2020",26,0,1
13,"Dade","Florida","PROFESSIONAL HOME CARE I","ALF","9/23/2020",0,2,0
13,"Dade","Florida","REGENTS PARK AT AVENTURA","NH","9/24/2020",0,0,1
13,"Dade","Florida","REVIVAL HOME, INC.","ALF","9/24/2020",0,6,0
13,"Dade","Florida","REYSE ALF CORP.","ALF","9/24/2020",0,7,3
13,"Dade","Florida","RIVERSIDE CARE CENTER","NH","9/24/2020",0,30,1
13,"Dade","Florida","RIVIERA HEALTH RESORT","NH","9/24/2020",0,19,4
13,"Dade","Florida","HARMONY HEALTH CENTER","NH","9/24/2020",3,0,7
13,"Dade","Florida","SANDS AT SOUTH BEACH CARE CENTER, THE","NH","9/24/2020",0,0,2
13,"Dade","Florida","SANTA TERESITA HOME CARE","ALF","9/24/2020",0,0,1
13,"Dade","Florida","SEASONS GARDENS SENIOR RESIDENCE LLC","ALF","9/24/2020",0,5,0
13,"Dade","Florida","SIGNATURE HEALTHCARE CENTER OF WATERFORD","NH","9/23/2020",9,68,4
13,"Dade","Florida","SIGNATURE HEALTHCARE OF BROOKWOOD GARDENS","NH","9/24/2020",0,2,1
13,"Dade","Florida","SINAI PLAZA NURSING AND REHAB CENTER","NH","9/24/2020",0,6,1
13,"Dade","Florida","SOUTH DADE NURSING AND REHABILITATION CENTER","NH","9/24/2020",0,4,0
13,"Dade","Florida","ST ANNES NURSING CENTER, ST ANNES RESIDENCE INC","NH","9/24/2020",0,14,0
13,"Dade","Florida","STELLAR ALF II, LLC","ALF","8/25/2020",1,0,0
13,"Dade","Florida","STERLING AVENTURA","ALF","9/23/2020",0,5,0
13,"Dade","Florida","SUN BAY MANOR","ALF","9/24/2020",1,2,0
13,"Dade","Florida","SUN COAST","ALF","9/14/2020",0,3,1
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","9/23/2020",0,33,45
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","9/24/2020",0,0,1
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","9/24/2020",0,0,3
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","9/22/2020",0,0,1
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","9/24/2020",0,0,2
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","9/24/2020",0,0,1
13,"Dade","Florida","SUNSHINE ELDERLY RESIDENCES, CORP","ALF","9/22/2020",0,1,0
13,"Dade","Florida","SWEET HOPE ASSISTED LIVING CORP","ALF","9/23/2020",0,1,0
13,"Dade","Florida","THE PALMS ASSISTED LIVING CORP","ALF","8/27/2020",0,5,1
13,"Dade","Florida","THE RESIDENCES AT MIAMI","ALF","9/24/2020",0,1,1
13,"Dade","Florida","TREASURE ISLE CARE CENTER","NH","9/24/2020",0,2,0
13,"Dade","Florida","TWINS SENIORS RESIDENCE ACLF","ALF","9/24/2020",0,4,0
13,"Dade","Florida","TWO SISTERS ALF,INC.","ALF","9/8/2020",0,1,0
13,"Dade","Florida","UNITY HEALTH AND REHABILITATION CENTER","NH","9/24/2020",0,28,53
13,"Dade","Florida","UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER, INC","NH","9/24/2020",5,8,3
13,"Dade","Florida","VI AT AVENTURA","ALF","9/24/2020",0,0,1
13,"Dade","Florida","VI AT AVENTURA","NH","9/24/2020",1,0,1
13,"Dade","Florida","VICKY'S ALF","ALF","9/21/2020",0,0,1
13,"Dade","Florida","VICTORIA NURSING & REHABILITATION CENTER, INC.","NH","9/24/2020",0,9,0
13,"Dade","Florida","VILLA MARIA NURSING CENTER","NH","9/24/2020",2,9,2
13,"Dade","Florida","VILLA MARIA WEST SKILLED NURSING FACILITY","NH","9/24/2020",0,2,0
13,"Dade","Florida","VILLA ROSA III, INC","ALF","9/24/2020",0,1,0
13,"Dade","Florida","VILLA SERENA I","ALF","8/5/2020",14,0,2
