"DEPCODE","County","State","Facility","Provider Type","Update","Positive Residents","Positive Residents Transferred","Positive Staff"
3,"Bay","Florida","EMERALD SHORES HEALTH AND REHABILITATION","NH","8/27/2020","1","2","1"
3,"Bay","Florida","FLORIDA MENTOR","ICF","8/27/2020","0","1","4"
3,"Bay","Florida","MATHISON RETIREMENT COMMUNITY INC","ALF","8/27/2020","0","0","1"
3,"Bay","Florida","PANAMA CITY DEVELOPMENTAL CENTER","ICF","8/27/2020","0","0","1"
3,"Bay","Florida","PRUITTHEALTH - PANAMA CITY","NH","8/27/2020","0","0","1"
3,"Bay","Florida","ST ANDREWS BAY SKILLED NURSING AND REHABILITATION CENTER","NH","8/27/2020","0","12","0"
3,"Bay","Florida","SUMMER'S LANDING LLC","ALF","8/27/2020","0","1","0"
3,"Bay","Florida","SUPERIOR RESIDENCES OF PANAMA CITY BEACH","ALF","8/27/2020","0","1","1"
4,"Bradford","Florida","RIVERWOOD HEALTH & REHABILITATION CENTER","NH","8/27/2020","0","2","7"
4,"Bradford","Florida","WINDSOR HEALTH AND REHABILITATION CENTER","NH","8/27/2020","0","2","1"
5,"Brevard","Florida","ANCHOR CARE AND REHABILITATION CENTER","NH","8/25/2020","1","0","1"
5,"Brevard","Florida","AVANTE AT MELBOURNE INC","NH","8/25/2020","22","1","0"
5,"Brevard","Florida","BANANA RIVER VILLAS","ALF","8/27/2020","0","0","1"
5,"Brevard","Florida","BETHESDA ON TURKEY CREEK","ALF","8/27/2020","0","11","5"
5,"Brevard","Florida","BRENNITY AT MELBOURNE (THE)","ALF","8/27/2020","0","1","0"
5,"Brevard","Florida","BROOKDALE MELBOURNE","ALF","8/27/2020","0","8","2"
5,"Brevard","Florida","BROOKDALE WEST MELBOURNE","ALF","8/27/2020","0","0","1"
5,"Brevard","Florida","BROOKSHIRE (THE)","ALF","8/27/2020","0","0","1"
5,"Brevard","Florida","BV ASSISTED LIVING INC","ALF","8/26/2020","2","2","0"
5,"Brevard","Florida","CARRIAGE HOUSE ALF","ALF","8/27/2020","0","0","5"
5,"Brevard","Florida","CEDAR CREEK","ALF","8/27/2020","0","1","5"
5,"Brevard","Florida","Century Oaks","ALF","8/27/2020","0","0","1"
5,"Brevard","Florida","CONSULATE HEALTH CARE OF MELBOURNE","NH","8/26/2020","1","16","4"
5,"Brevard","Florida","FOUNTAINS OF MELBOURNE","ALF","8/27/2020","0","0","9"
5,"Brevard","Florida","GRAND VILLA OF MELBOURNE","ALF","8/27/2020","0","0","1"
5,"Brevard","Florida","HUNTINGTON PLACE","NH","8/27/2020","2","5","12"
5,"Brevard","Florida","INDIAN RIVER CENTER","NH","8/27/2020","1","0","1"
5,"Brevard","Florida","ISLAND HEALTH AND REHABILITATION CENTER","NH","8/26/2020","32","3","12"
5,"Brevard","Florida","LIFE CARE CENTER OF MELBOURNE","NH","8/27/2020","17","21","32"
5,"Brevard","Florida","LIFE CARE CENTER OF PALM BAY","NH","8/27/2020","0","0","1"
5,"Brevard","Florida","MELBOURNE TERRACE REHABILITATION CENTER","NH","8/27/2020","0","0","2"
5,"Brevard","Florida","PALMS REHABILITATION AND HEALTHCARE CENTER, THE","NH","8/27/2020","0","9","2"
5,"Brevard","Florida","ROCKLEDGE HEALTH AND REHABILITATION CENTER","NH","8/27/2020","0","28","31"
5,"Brevard","Florida","ROYAL OAKS NURSING AND REHAB CENTER","NH","8/27/2020","0","0","1"
5,"Brevard","Florida","SOLARIS HEALTHCARE MERRITT ISLAND","NH","8/27/2020","1","4","1"
5,"Brevard","Florida","SONATA VIERA","ALF","8/27/2020","0","2","2"
5,"Brevard","Florida","TITUSVILLE REHABILITATION AND NURSING CENTER","NH","8/27/2020","0","1","0"
5,"Brevard","Florida","TITUSVILLE TOWERS ALF","ALF","8/27/2020","0","1","0"
5,"Brevard","Florida","VICTORIA LANDING ALF","ALF","8/27/2020","8","14","9"
5,"Brevard","Florida","VIERA DEL MAR HEALTH AND REHABILITATION CENTER","NH","8/27/2020","20","0","3"
5,"Brevard","Florida","VIERA HEALTH AND REHABILITATION CENTER","NH","8/27/2020","0","9","0"
5,"Brevard","Florida","WAVE CREST HEALTH AND REHABILITATION CENTER","NH","8/27/2020","0","5","0"
5,"Brevard","Florida","WEST MELBOURNE HEALTH & REHABILITATION CENTER","NH","8/27/2020","12","15","12"
6,"Broward","Florida","ACTIVE SENIOR LIVING RESIDENCE","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","ALEXANDER ""SANDY"" NININGER STATE VETERANS NURSING HOME","NH","8/27/2020","0","37","2"
6,"Broward","Florida","ANGEL HOUSE ASSISTED LIVING, INC.","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","ANN STORCK CENTER, INC.","ICF","8/27/2020","4","0","5"
6,"Broward","Florida","ANN STORCK CENTER, INC.","ICF","8/27/2020","0","0","3"
6,"Broward","Florida","ANNIE'S RETIREMENT HOME INC","ALF","8/27/2020","4","0","1"
6,"Broward","Florida","ATLANTIS SENIOR LIVING AND MEMORY CARE OF OAKLAND PARK","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","AVON MANOR","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","AZALEA OPCO LLC","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","BARC HOUSING INC.","ICF","8/27/2020","0","0","3"
6,"Broward","Florida","BARNETT LAKEVIEW ALF INC","ALF","8/27/2020","2","2","0"
6,"Broward","Florida","BINDA ASSISTED LIVING LLC","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","BROOKDALE DEER CREEK","ALF","8/27/2020","0","1","0"
6,"Broward","Florida","BROWARD HOUSE, INC.","ALF","8/27/2020","1","0","3"
6,"Broward","Florida","BROWARD NURSING & REHABILITATION CENTER","NH","8/27/2020","0","15","3"
6,"Broward","Florida","BUCKINGHAM PLACE, LLC","ALF","8/27/2020","0","3","0"
6,"Broward","Florida","CHILDREN'S COMPREHENSIVE CARE CENTER, INC.","NH","8/27/2020","0","0","4"
6,"Broward","Florida","CHRISTALLIS MANOR II LLC","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","COLONIAL ASSISTED LIVING AT FORT LAUDERDALE","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","COURT AT PALM AIRE, THE","NH","8/27/2020","2","0","0"
6,"Broward","Florida","COVENANT VILLAGE CARE CENTER","NH","8/27/2020","0","0","4"
6,"Broward","Florida","DEERFIELD BEACH HEALTH AND REHABILITATION CENTER","NH","8/27/2020","42","0","0"
6,"Broward","Florida","EMERALD PARK OF HOLLYWOOD","ALF","8/27/2020","0","2","0"
6,"Broward","Florida","EXQUISITE SENIOR CARE, INC.","ALF","8/27/2020","2","0","1"
6,"Broward","Florida","FIVE STAR PREMIER RESIDENCES OF HOLLYWOOD","ALF","8/27/2020","1","0","3"
6,"Broward","Florida","FIVE STAR PREMIER RESIDENCES OF PLANTATION","ALF","8/27/2020","0","1","8"
6,"Broward","Florida","FIVE STAR PREMIER RESIDENCES OF POMPANO BEACH","ALF","8/27/2020","1","0","0"
6,"Broward","Florida","FLAMINGO ALF","ALF","8/27/2020","0","1","0"
6,"Broward","Florida","FORUM AT DEER CREEK","NH","8/27/2020","2","2","0"
6,"Broward","Florida","FT LAUDERDALE HEALTH AND REHABILITATION CENTER","NH","8/27/2020","12","2","2"
6,"Broward","Florida","GLADES WEST REHABILITATION AND NURSING CENTER","NH","8/27/2020","0","6","0"
6,"Broward","Florida","GOD'S VIP SENIOR HAVEN LLC","ALF","8/25/2020","0","4","0"
6,"Broward","Florida","GOLDEN AGE SENIORS OF SUNRISE, INC.","ALF","8/26/2020","0","0","1"
6,"Broward","Florida","GOLDEN SWAN ASSISTED LIVING, INC.","ALF","8/27/2020","1","0","0"
6,"Broward","Florida","GOLFCREST HEALTHCARE CENTER","NH","8/27/2020","17","0","5"
6,"Broward","Florida","GRAND COURT ALF LLC","ALF","8/27/2020","0","10","1"
6,"Broward","Florida","GRAND VILLA OF DEERFIELD BEACH","ALF","8/27/2020","0","1","0"
6,"Broward","Florida","HAMPTON COURT ASSISTED LIVING","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","HARBORCHASE OF CORAL SPRINGS","ALF","8/27/2020","0","1","1"
6,"Broward","Florida","HARBORCHASE OF TAMARAC","ALF","8/27/2020","1","0","0"
6,"Broward","Florida","HILLCREST HEALTH CARE AND REHABILITATION CENTER","NH","8/27/2020","38","9","18"
6,"Broward","Florida","JOHN KNOX VILLAGE OF FLORIDA, INC.","ALF","8/27/2020","2","3","1"
6,"Broward","Florida","JOHN KNOX VILLAGE OF POMPANO BEACH","NH","8/27/2020","1","0","0"
6,"Broward","Florida","LEISURE LIVING OF VICTORIA PARK","ALF","8/27/2020","3","0","1"
6,"Broward","Florida","LENOX ON THE LAKE (THE)","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","LIFE CARE CENTER OF INVERRARY","NH","8/27/2020","2","11","32"
6,"Broward","Florida","LIFESTYLE LIVING #1","ALF","8/24/2020","0","1","0"
6,"Broward","Florida","LIFESTYLE LIVING #2","ALF","8/27/2020","1","0","0"
6,"Broward","Florida","LINCOLN MANOR","ALF","8/27/2020","0","0","2"
6,"Broward","Florida","LIVEWELL AT CORAL PLAZA","ALF","8/27/2020","2","0","2"
6,"Broward","Florida","MANOR PINES CONVALESCENT CENTER","NH","8/27/2020","0","0","1"
6,"Broward","Florida","MARGATE HEALTH AND REHABILITATION CENTER","NH","8/27/2020","0","11","1"
6,"Broward","Florida","MARGATE MANOR, INC.","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","MEMORIAL MANOR","NH","8/26/2020","0","0","3"
6,"Broward","Florida","NORTH LAKE RETIREMENT HOME INC","ALF","8/27/2020","2","0","0"
6,"Broward","Florida","NSPIRE HEALTHCARE LAUDERHILL","NH","8/27/2020","59","16","2"
6,"Broward","Florida","NSPIRE HEALTHCARE PLANTATION","NH","8/27/2020","10","11","0"
6,"Broward","Florida","OAKMONTE VILLAGE OF DAVIE","ALF","8/27/2020","0","1","0"
6,"Broward","Florida","PACIFICA SENIOR LIVING FOREST TRACE","ALF","8/27/2020","0","3","3"
6,"Broward","Florida","PACIFICA SENIOR LIVING SUNRISE","ALF","8/27/2020","0","0","3"
6,"Broward","Florida","PALMS CARE CENTER","NH","8/27/2020","10","11","0"
6,"Broward","Florida","PARADISE VILLA RETIREMENT AT SHERIDAN #V","ALF","8/27/2020","0","3","0"
6,"Broward","Florida","PARADISE VILLA RETIREMENT VI OF COCONUT CREEK","ALF","8/27/2020","0","3","4"
6,"Broward","Florida","PARK SUMMIT AT CORAL SPRINGS","NH","8/27/2020","0","6","0"
6,"Broward","Florida","PARK SUMMIT AT CORAL SPRINGS","ALF","8/27/2020","0","1","0"
6,"Broward","Florida","PENINSULA (THE)","ALF","8/27/2020","9","0","9"
6,"Broward","Florida","PLANTATION NURSING & REHABILITATION CENTER","NH","8/27/2020","0","1","1"
6,"Broward","Florida","POTTER'S HOUSE AT CANNON POINT INC","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","PRESIDENTIAL PLACE","ALF","8/27/2020","0","12","3"
6,"Broward","Florida","RANMAR GARDENS II INC","ALF","8/27/2020","0","1","0"
6,"Broward","Florida","RANMAR GARDENS, INC.","ALF","8/27/2020","1","0","0"
6,"Broward","Florida","REGENTS PARK OF SUNRISE","NH","8/27/2020","11","0","2"
6,"Broward","Florida","ROYAL PALM SENIOR RESIDENCE","ALF","8/27/2020","0","4","1"
6,"Broward","Florida","SAEJCA'S CASTLE LLC","ALF","8/27/2020","0","5","0"
6,"Broward","Florida","SOLARIS HEALTHCARE COCONUT CREEK","NH","8/27/2020","0","9","0"
6,"Broward","Florida","SONATA COCONUT CREEK","ALF","8/25/2020","1","0","3"
6,"Broward","Florida","SPRINGTREE REHABILITATION & HEALTH CARE CENTER","NH","8/27/2020","0","0","2"
6,"Broward","Florida","ST JOSEPH RESIDENCE, INC.","ALF","8/27/2020","0","1","0"
6,"Broward","Florida","ST. JOHN'S NURSING CENTER","NH","8/27/2020","1","4","3"
6,"Broward","Florida","SUN COAST RESIDENTIAL CARE, INC.","ALF","8/22/2020","0","0","1"
6,"Broward","Florida","SUNHAVEN VILLA INC.","ALF","8/27/2020","2","0","0"
6,"Broward","Florida","SUNRISE HEALTH AND REHABILITATION CENTER","NH","8/27/2020","21","0","6"
6,"Broward","Florida","TAMARAC REHABILITATION AND HEALTH CENTER, INC.","NH","8/27/2020","27","25","0"
6,"Broward","Florida","THE BRIDGE AT INVERRARY","ALF","8/27/2020","0","3","9"
6,"Broward","Florida","THE COLONY CLUB ALF","ALF","8/27/2020","0","4","0"
6,"Broward","Florida","THE COURT AT PALM AIRE","ALF","8/27/2020","1","2","0"
6,"Broward","Florida","THE INN AT ASTON GARDENS","ALF","8/27/2020","0","0","3"
6,"Broward","Florida","THE PRESERVE AT PALM AIRE","ALF","8/27/2020","0","2","0"
6,"Broward","Florida","THE SHERIDAN AT COOPER CITY","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","VICTORIA GARDENS HOME ALF","ALF","8/27/2020","0","1","1"
6,"Broward","Florida","VICTORIA'S RETIREMENT HOME ALF","ALF","8/27/2020","0","4","1"
6,"Broward","Florida","VIP CARE PAVILION, LLC","ALF","8/25/2020","0","3","2"
6,"Broward","Florida","WATERSIDE LANDING","ALF","8/27/2020","0","0","3"
6,"Broward","Florida","WEST BROWARD REHABILITATION AND HEALTHCARE","NH","8/27/2020","7","17","7"
6,"Broward","Florida","WICKSHIRE TAMARAC","ALF","8/27/2020","0","0","1"
6,"Broward","Florida","WILLOW BAY SENIOR RESORT","ALF","8/27/2020","0","22","0"
6,"Broward","Florida","WILTON MANORS HEALTH & REHABILITATION CENTER","NH","8/27/2020","0","1","0"
6,"Broward","Florida","YOURLIFE OF COCONUT CREEK","ALF","8/27/2020","0","1","1"
7,"Calhoun","Florida","BLOUNTSTOWN HEALTH AND REHABILITATION CENTER","NH","8/27/2020","0","12","4"
7,"Calhoun","Florida","RIVER VALLEY REHABILITATION CENTER","NH","8/27/2020","0","1","2"
8,"Charlotte","Florida","BROOKDALE PORT CHARLOTTE","ALF","8/27/2020","6","6","6"
8,"Charlotte","Florida","CONSULATE HEALTH CARE OF PORT CHARLOTTE","NH","8/27/2020","0","2","2"
8,"Charlotte","Florida","COURTYARD ASSISTED LIVING (THE)","ALF","8/27/2020","0","3","0"
8,"Charlotte","Florida","DOUGLAS JACOBSON STATE VETERANS NURSING HOME","NH","8/26/2020","0","22","15"
8,"Charlotte","Florida","ENGLEWOOD HEALTHCARE AND REHABILITATION CENTER","NH","8/27/2020","1","0","0"
8,"Charlotte","Florida","HARBOUR HEALTH ASSISTED LIVING","ALF","8/27/2020","1","17","2"
8,"Charlotte","Florida","HARBOUR HEALTH CENTER","NH","8/27/2020","1","7","6"
8,"Charlotte","Florida","HERITAGE OAKS ASSISTED LIVING AND MEMORY CARE","ALF","8/27/2020","0","2","1"
8,"Charlotte","Florida","LEXINGTON MANOR ASSISTED LIVING","ALF","8/27/2020","0","0","3"
8,"Charlotte","Florida","LIFE CARE CENTER OF PUNTA GORDA","NH","8/27/2020","0","3","1"
8,"Charlotte","Florida","PARKSIDE ASSISTED LIVING AND MEMORY COTTAGE LLC","ALF","8/27/2020","0","1","1"
8,"Charlotte","Florida","PORT CHARLOTTE REHABILITATION CENTER","NH","8/27/2020","31","4","0"
8,"Charlotte","Florida","ROYAL PALM RETIREMENT CENTRE","ALF","8/26/2020","1","0","1"
8,"Charlotte","Florida","SIGNATURE HEALTHCARE OF PORT CHARLOTTE","NH","8/27/2020","16","3","3"
8,"Charlotte","Florida","SOLARIS HEALTHCARE CHARLOTTE HARBOR","NH","8/27/2020","6","3","0"
8,"Charlotte","Florida","VICK STREET MANOR","ALF","8/27/2020","1","8","9"
8,"Charlotte","Florida","VILLAGE PLACE HEALTH AND REHABILITATION CENTER","NH","8/27/2020","1","5","7"
8,"Charlotte","Florida","VILLAGE PLACE RETIREMENT","ALF","8/27/2020","0","0","1"
9,"Citrus","Florida","ARBOR TRAIL REHAB AND SKILLED NURSING CENTER","NH","8/27/2020","7","2","2"
9,"Citrus","Florida","AVANTE AT INVERNESS INC","NH","8/27/2020","8","8","3"
9,"Citrus","Florida","BROOKDALE CITRUS","ALF","8/27/2020","0","8","0"
9,"Citrus","Florida","CITRUS HEALTH AND REHABILITATION CENTER","NH","8/27/2020","0","3","0"
9,"Citrus","Florida","CYPRESS COVE CARE CENTER","NH","8/27/2020","0","0","1"
9,"Citrus","Florida","FLORIDA MENTOR","ICF","8/27/2020","0","0","6"
9,"Citrus","Florida","GRAND LIVING AT CITRUS HILLS","ALF","8/27/2020","0","0","3"
9,"Citrus","Florida","GROVE HEALTH AND REHABILITATION CENTER, THE","NH","8/27/2020","0","2","2"
9,"Citrus","Florida","LIFE CARE CENTER OF CITRUS COUNTY","NH","8/26/2020","0","2","4"
9,"Citrus","Florida","SUNFLOWER SPRINGS LLC","ALF","8/27/2020","0","1","0"
10,"Clay","Florida","ALLEGRO","ALF","8/27/2020","1","0","1"
10,"Clay","Florida","BROOKDALE ORANGE PARK","ALF","8/27/2020","0","11","0"
10,"Clay","Florida","CONSULATE HEALTH CARE OF ORANGE PARK","NH","8/27/2020","12","7","13"
10,"Clay","Florida","ISLE HEALTH & REHABILITATION CENTER","NH","8/27/2020","0","1","9"
10,"Clay","Florida","LIFE CARE CENTER AT WELLS CROSSING","NH","8/27/2020","0","29","28"
10,"Clay","Florida","PINE CREST MANOR","ALF","8/27/2020","8","4","5"
10,"Clay","Florida","PruittHealth - Fleming Island","NH","8/27/2020","3","0","12"
10,"Clay","Florida","SEAGRASS VILLAGE OF FLEMING ISLAND","ALF","8/27/2020","0","0","1"
10,"Clay","Florida","SPRING GARDENS OF FLEMING ISLAND LLC","ALF","8/27/2020","0","0","1"
11,"Collier","Florida","ALL SEASONS IN NAPLES LLC","ALF","8/27/2020","0","4","1"
11,"Collier","Florida","ARBOR GLEN AT ARBOR TRACE","ALF","8/27/2020","0","0","2"
11,"Collier","Florida","ARDEN COURTS OF LELY PALMS","ALF","8/27/2020","1","1","4"
11,"Collier","Florida","BARRINGTON TERRACE OF NAPLES","ALF","8/27/2020","6","1","0"
11,"Collier","Florida","BEACH HOUSE NAPLES ASSISTED LIVING & MEMORY CARE","ALF","8/27/2020","0","0","1"
11,"Collier","Florida","BENTLEY CARE CENTER","NH","8/27/2020","0","11","0"
11,"Collier","Florida","BENTLEY VILLAGE","ALF","8/27/2020","0","1","3"
11,"Collier","Florida","BROOKDALE NORTH NAPLES","ALF","8/27/2020","0","0","2"
11,"Collier","Florida","CARLISLE NAPLES","ALF","8/27/2020","0","1","0"
11,"Collier","Florida","CHATEAU AT MOORINGS PARK, THE","NH","8/27/2020","0","1","3"
11,"Collier","Florida","GARDENS AT TERRACINA HEALTH & REHABILITATION","NH","8/27/2020","0","0","7"
11,"Collier","Florida","HARBORCHASE OF NAPLES","ALF","8/27/2020","0","0","2"
11,"Collier","Florida","HARBORCHASE OF NAPLES","NH","8/27/2020","0","2","0"
11,"Collier","Florida","LAKESIDE PAVILION","NH","8/27/2020","0","5","1"
11,"Collier","Florida","MANORCARE AT LELY PALMS","NH","8/27/2020","0","0","2"
11,"Collier","Florida","PREMIER PLACE AT THE GLENVIEW","NH","8/27/2020","0","0","1"
11,"Collier","Florida","SOLARIS HEALTHCARE IMPERIAL","NH","8/27/2020","11","2","2"
11,"Collier","Florida","TERRACINA GRAND","ALF","8/27/2020","1","0","6"
11,"Collier","Florida","THE ARLINGTON OF NAPLES, INC","ALF","8/27/2020","0","0","1"
11,"Collier","Florida","THE ARLINGTON OF NAPLES, INC.","NH","8/27/2020","0","0","1"
11,"Collier","Florida","THE INN AT ASTON GARDENS AT PELICAN MARSH","ALF","8/27/2020","0","0","2"
11,"Collier","Florida","THE OPALS AT NAPLES","ALF","8/27/2020","0","3","3"
11,"Collier","Florida","VILLA AT TERRACINA GRAND","ALF","8/27/2020","0","0","4"
11,"Collier","Florida","WATERCREST NAPLES ASSISTED LIVING AND MEMORY CARE","ALF","8/27/2020","0","0","2"
12,"Columbia","Florida","AVALON HEALTHCARE CENTER","NH","8/27/2020","8","17","5"
12,"Columbia","Florida","BAYA POINTE NURSING AND REHABILITATION CENTER","NH","8/27/2020","0","0","1"
12,"Columbia","Florida","CANOPY AT HARPER LAKE (THE)","ALF","8/27/2020","0","0","6"
12,"Columbia","Florida","OUR HOME AT RIVERWOOD","ALF","8/27/2020","0","0","1"
12,"Columbia","Florida","Rehabilitation Center of Lake City, The","NH","8/27/2020","0","5","4"
12,"Columbia","Florida","ROBERT H JENKINS JR VETERANS DOMICILIARY HOME OF FLORIDA","ALF","8/27/2020","0","2","0"
12,"Columbia","Florida","SOLARIS HEALTHCARE LAKE CITY","NH","8/27/2020","4","1","0"
12,"Columbia","Florida","WILLOWBROOK","ALF","8/27/2020","0","0","1"
13,"Dade","Florida","A PIEDRA ALF INC","ALF","8/27/2020","0","0","1"
13,"Dade","Florida","A SENIOR LIVING DREAM LLC","ALF","8/27/2020","0","0","1"
13,"Dade","Florida","ACHOY ASSISTED LIVING INC","ALF","8/27/2020","1","0","0"
13,"Dade","Florida","ALF FAMILY CARE CORP","ALF","8/27/2020","1","4","1"
13,"Dade","Florida","ALL USA HOMES, INC","ALF","8/27/2020","2","1","0"
13,"Dade","Florida","ANGELS FOREVER, INC","ALF","8/27/2020","2","0","0"
13,"Dade","Florida","ANI ALF CARE CORP.","ALF","8/27/2020","0","0","1"
13,"Dade","Florida","ARCH PLAZA NURSING & REHABILITATION CENTER","NH","8/27/2020","1","0","4"
13,"Dade","Florida","ASSISTED LIVING OF WESTCHESTER, LLC","ALF","8/27/2020","0","1","0"
13,"Dade","Florida","ASSISTED LIVING RETIREMENT HOMES I","ALF","8/27/2020","0","2","0"
13,"Dade","Florida","AURORA 25 ALF CORP","ALF","8/27/2020","2","0","1"
13,"Dade","Florida","AVENTURA REHAB AND NURSING CENTER","NH","8/27/2020","2","5","2"
13,"Dade","Florida","BAY OAKS HISTORIC RETIREMENT RESIDENCE INC","ALF","8/27/2020","0","1","0"
13,"Dade","Florida","BERMUDEZ SENIOR CARE INC","ALF","8/27/2020","1","0","0"
13,"Dade","Florida","BLUE POINT HOME CARE INC","ALF","8/27/2020","0","1","0"
13,"Dade","Florida","CAMILA PALACE CORP","ALF","8/26/2020","1","1","2"
13,"Dade","Florida","CAMINO DE ESPERANZA INC","ALF","8/18/2020","2","1","0"
13,"Dade","Florida","CENTRAL PALACE RESIDENTIAL","ALF","8/26/2020","0","8","0"
13,"Dade","Florida","CORAL REEF NURSING & REHABILITATION CENTER","NH","8/27/2020","14","0","2"
13,"Dade","Florida","CORAL TERRACE ALF INC","ALF","8/27/2020","0","0","1"
13,"Dade","Florida","CROSS GARDENS CARE CENTER","NH","8/27/2020","13","2","3"
13,"Dade","Florida","D&N HOME CARE SERVICES, INC","ALF","8/27/2020","5","3","2"
13,"Dade","Florida","DAYLIEN'S LIVING FACILITY","ALF","8/27/2020","0","0","1"
13,"Dade","Florida","EAST RIDGE RETIREMENT VILLAGE INC","NH","8/27/2020","0","1","0"
13,"Dade","Florida","EAST RIDGE RETIREMENT VILLAGE, INC","ALF","8/27/2020","0","6","1"
13,"Dade","Florida","EPWORTH VILLAGE RETIREMENT COMMUNITY","ALF","8/27/2020","0","0","6"
13,"Dade","Florida","FAIR HAVENS CENTER","NH","8/27/2020","0","0","1"
13,"Dade","Florida","FAIR HAVENS CENTER","ALF","8/27/2020","0","0","4"
13,"Dade","Florida","FLORIDEAN NURSING AND REHABILITATION CENTER, THE","NH","8/27/2020","9","9","0"
13,"Dade","Florida","FOUNTAIN MANOR HEALTH & REHABILITATION CENTER","NH","8/27/2020","8","4","9"
13,"Dade","Florida","FRANCO NURSING & REHABILITATION CENTER","NH","8/27/2020","14","32","17"
13,"Dade","Florida","FREIRE & SOTOMAYOR ALF, INC","ALF","8/3/2020","2","1","2"
13,"Dade","Florida","GARDENS HOME ALF LLC","ALF","8/27/2020","0","0","1"
13,"Dade","Florida","GOLDEN GLADES NURSING AND REHABILITATION CENTER","NH","8/27/2020","15","8","5"
13,"Dade","Florida","GREEN STREET ALF, CORP","ALF","8/27/2020","0","2","0"
13,"Dade","Florida","HAMPTON COURT NURSING AND REHABILITATION CENTER","NH","8/27/2020","0","2","0"
13,"Dade","Florida","HARMONY HEALTH CENTER","NH","8/27/2020","2","0","0"
13,"Dade","Florida","HAZEL CYPEN TOWER","ALF","8/27/2020","0","9","5"
13,"Dade","Florida","HIALEAH ALF INC","ALF","8/27/2020","0","1","0"
13,"Dade","Florida","HIALEAH NURSING AND REHABILITATION CENTER","NH","8/27/2020","0","1","1"
13,"Dade","Florida","HIALEAH SHORES NURSING AND REHAB CENTER","NH","8/27/2020","6","8","1"
13,"Dade","Florida","IDA'S HOME LLC","ALF","8/27/2020","0","1","0"
